Review_ID,Product,Category,Brand,Review_Text,Rating,Verified_Purchase,Review_Length
1138,Camera,Accessories,Dell,Dell Camera is decent performance,3,No,5
1139,Tablet,Electronics,Dell,Dell Tablet is great value for money,5,Yes,7
1140,Camera,Accessories,Adidas,Adidas Camera is average product,3,Yes,5
1141,Laptop,Accessories,Dell,Dell Laptop is late delivery,2,No,5
1142,Headphones,Accessories,Nike,Nike Headphones is late delivery,1,Yes,5
1143,Smartwatch,Accessories,Boat,Boat Smartwatch is very disappointed,2,No,5
1144,Headphones,Accessories,Nike,Nike Headphones is decent performance,3,No,5
1145,Headphones,Fashion,Boat,Boat Headphones is very disappointed,2,Yes,5
1146,Headphones,Electronics,Sony,Sony Headphones is decent performance,3,Yes,5
1147,Laptop,Fashion,HP,HP Laptop is decent performance,3,No,5
1148,Smartphone,Fashion,Adidas,Adidas Smartphone is very good quality,4,No,6
1149,Headphones,Electronics,Samsung,Samsung Headphones is okay for the price,3,No,7
1150,Laptop,Fashion,Boat,Boat Laptop is waste of money,1,No,6
1151,Shoes,Accessories,Sony,Sony Shoes is very disappointed,1,Yes,5
1152,Tablet,Electronics,Dell,Dell Tablet is average product,3,Yes,5
1153,Laptop,Accessories,Samsung,Samsung Laptop is could be better,3,Yes,6
1154,Backpack,Accessories,Sony,Sony Backpack is worth the price,4,No,6
1155,Tablet,Electronics,Apple,Apple Tablet is decent performance,3,No,5
1156,Smartwatch,Fashion,Dell,Dell Smartwatch is not satisfied,1,Yes,5
1157,Shoes,Electronics,Sony,Sony Shoes is great value for money,5,No,7
1158,Smartwatch,Accessories,Sony,Sony Smartwatch is late delivery,2,No,5
1159,Camera,Fashion,HP,HP Camera is highly recommended,5,No,5
1160,Smartphone,Electronics,Apple,Apple Smartphone is great value for money,4,No,7
1161,Camera,Fashion,Samsung,Samsung Camera is late delivery,1,Yes,5
1162,Smartphone,Fashion,Nike,Nike Smartphone is okay for the price,3,No,7
1163,Shoes,Fashion,Adidas,Adidas Shoes is could be better,3,Yes,6
1164,Tablet,Accessories,Boat,Boat Tablet is not satisfied,2,No,5
1165,Camera,Fashion,Boat,Boat Camera is not bad,3,Yes,5
1166,Headphones,Electronics,Nike,Nike Headphones is awesome performance,5,Yes,5
1167,Shoes,Accessories,Adidas,Adidas Shoes is could be better,3,Yes,6
1168,Smartwatch,Accessories,Nike,Nike Smartwatch is excellent product,5,No,5
1169,Smartphone,Fashion,Adidas,Adidas Smartphone is average product,3,No,5
1170,Tablet,Accessories,Nike,Nike Tablet is excellent product,4,Yes,5
1171,Smartwatch,Fashion,Adidas,Adidas Smartwatch is very disappointed,1,No,5
1172,Headphones,Accessories,HP,HP Headphones is could be better,3,Yes,6
1173,Backpack,Electronics,Dell,Dell Backpack is awesome performance,4,Yes,5
1174,Camera,Electronics,Apple,Apple Camera is decent performance,3,Yes,5
1175,Smartwatch,Electronics,Dell,Dell Smartwatch is not satisfied,2,No,5
1176,Camera,Fashion,HP,HP Camera is could be better,3,No,6
1177,Tablet,Accessories,Dell,Dell Tablet is decent performance,3,No,5
1178,Tablet,Electronics,Dell,Dell Tablet is highly recommended,4,Yes,5
1179,Tablet,Electronics,Dell,Dell Tablet is okay for the price,3,Yes,7
1180,Laptop,Electronics,HP,HP Laptop is not bad,3,Yes,5
1181,Headphones,Fashion,Apple,Apple Headphones is product stopped working,1,No,6
1182,Tablet,Electronics,Samsung,Samsung Tablet is product stopped working,2,Yes,6
1183,Smartphone,Fashion,Nike,Nike Smartphone is decent performance,3,Yes,5
1184,Laptop,Electronics,Adidas,Adidas Laptop is great value for money,4,Yes,7
1185,Tablet,Fashion,Adidas,Adidas Tablet is cheap material,2,No,5
1186,Headphones,Accessories,Sony,Sony Headphones is could be better,3,No,6
1187,Backpack,Accessories,Apple,Apple Backpack is cheap material,1,No,5
1188,Backpack,Accessories,Samsung,Samsung Backpack is bad experience,2,No,5
1189,Laptop,Accessories,Sony,Sony Laptop is not bad,3,Yes,5
1190,Laptop,Electronics,Apple,Apple Laptop is not bad,3,Yes,5
1191,Smartwatch,Accessories,Dell,Dell Smartwatch is could be better,3,Yes,6
1192,Shoes,Electronics,Boat,Boat Shoes is highly recommended,4,No,5
1193,Smartphone,Electronics,Dell,Dell Smartphone is awesome performance,5,No,5
1194,Smartphone,Fashion,Adidas,Adidas Smartphone is not satisfied,2,No,5
1195,Headphones,Electronics,Nike,Nike Headphones is worth the price,4,Yes,6
1196,Shoes,Accessories,HP,HP Shoes is waste of money,1,Yes,6
1197,Smartphone,Fashion,Samsung,Samsung Smartphone is awesome performance,4,No,5
1198,Camera,Fashion,Adidas,Adidas Camera is awesome performance,4,No,5
1199,Smartwatch,Fashion,Boat,Boat Smartwatch is excellent product,4,No,5
1200,Backpack,Accessories,Dell,Dell Backpack is loved it,4,No,5
1201,Camera,Electronics,Boat,Boat Camera is great value for money,4,No,7
1202,Laptop,Accessories,Boat,Boat Laptop is could be better,3,Yes,6
1203,Laptop,Electronics,Boat,Boat Laptop is late delivery,2,No,5
1204,Smartwatch,Accessories,HP,HP Smartwatch is okay for the price,3,No,7
1205,Shoes,Electronics,Sony,Sony Shoes is excellent product,5,Yes,5
1206,Camera,Accessories,Adidas,Adidas Camera is product stopped working,2,Yes,6
1207,Shoes,Electronics,Samsung,Samsung Shoes is could be better,3,Yes,6
1208,Laptop,Accessories,Sony,Sony Laptop is waste of money,2,No,6
1209,Backpack,Accessories,Nike,Nike Backpack is bad experience,2,No,5
1210,Backpack,Fashion,Boat,Boat Backpack is bad experience,2,No,5
1211,Tablet,Electronics,Samsung,Samsung Tablet is highly recommended,4,Yes,5
1212,Laptop,Accessories,Apple,Apple Laptop is cheap material,2,Yes,5
1213,Laptop,Fashion,Adidas,Adidas Laptop is decent performance,3,No,5
1214,Laptop,Fashion,Dell,Dell Laptop is not satisfied,1,Yes,5
1215,Smartphone,Accessories,Nike,Nike Smartphone is poor quality,1,No,5
1216,Smartwatch,Fashion,Boat,Boat Smartwatch is worth the price,5,No,6
1217,Smartwatch,Electronics,Samsung,Samsung Smartwatch is loved it,5,No,5
1218,Headphones,Accessories,Boat,Boat Headphones is loved it,5,Yes,5
1219,Headphones,Accessories,Nike,Nike Headphones is highly recommended,4,Yes,5
1220,Smartwatch,Accessories,Samsung,Samsung Smartwatch is not bad,3,No,5
1221,Tablet,Fashion,Samsung,Samsung Tablet is could be better,3,Yes,6
1222,Shoes,Accessories,Apple,Apple Shoes is late delivery,2,No,5
1223,Smartwatch,Fashion,Samsung,Samsung Smartwatch is very disappointed,1,No,5
1224,Backpack,Fashion,Samsung,Samsung Backpack is decent performance,3,Yes,5
1225,Smartwatch,Electronics,HP,HP Smartwatch is waste of money,1,Yes,6
1226,Shoes,Accessories,Apple,Apple Shoes is highly recommended,5,Yes,5
1227,Smartphone,Fashion,Adidas,Adidas Smartphone is great value for money,5,Yes,7
1228,Backpack,Fashion,Samsung,Samsung Backpack is great value for money,4,Yes,7
1229,Tablet,Electronics,Apple,Apple Tablet is great value for money,4,Yes,7
1230,Laptop,Electronics,Sony,Sony Laptop is fast delivery,5,No,5
1231,Laptop,Accessories,Apple,Apple Laptop is loved it,5,Yes,5
1232,Shoes,Fashion,HP,HP Shoes is average product,3,Yes,5
1233,Smartwatch,Fashion,Samsung,Samsung Smartwatch is decent performance,3,No,5
1234,Backpack,Fashion,Samsung,Samsung Backpack is late delivery,1,No,5
1235,Laptop,Electronics,Apple,Apple Laptop is okay for the price,3,Yes,7
1236,Headphones,Fashion,Nike,Nike Headphones is okay for the price,3,No,7
1237,Smartwatch,Electronics,Sony,Sony Smartwatch is cheap material,1,Yes,5
1238,Backpack,Accessories,Nike,Nike Backpack is loved it,5,Yes,5
1239,Backpack,Fashion,Nike,Nike Backpack is great value for money,5,Yes,7
1240,Headphones,Electronics,Samsung,Samsung Headphones is could be better,3,Yes,6
1241,Smartwatch,Electronics,Boat,Boat Smartwatch is very disappointed,1,No,5
1242,Backpack,Accessories,Adidas,Adidas Backpack is great value for money,5,No,7
1243,Laptop,Electronics,Dell,Dell Laptop is very disappointed,1,No,5
1244,Smartwatch,Accessories,Dell,Dell Smartwatch is excellent product,4,Yes,5
1245,Camera,Fashion,Boat,Boat Camera is great value for money,5,Yes,7
1246,Laptop,Electronics,Adidas,Adidas Laptop is awesome performance,4,Yes,5
1247,Smartwatch,Electronics,Adidas,Adidas Smartwatch is loved it,5,Yes,5
1248,Headphones,Fashion,Boat,Boat Headphones is very good quality,5,Yes,6
1249,Smartwatch,Electronics,Samsung,Samsung Smartwatch is bad experience,1,No,5
1250,Camera,Fashion,Apple,Apple Camera is excellent product,4,Yes,5
1251,Backpack,Accessories,Adidas,Adidas Backpack is cheap material,1,Yes,5
1252,Camera,Electronics,Apple,Apple Camera is could be better,3,Yes,6
1253,Camera,Fashion,Adidas,Adidas Camera is very good quality,4,No,6
1254,Smartphone,Accessories,Boat,Boat Smartphone is okay for the price,3,No,7
1255,Smartphone,Electronics,Nike,Nike Smartphone is awesome performance,4,No,5
1256,Laptop,Accessories,Sony,Sony Laptop is worth the price,5,No,6
1257,Backpack,Accessories,Dell,Dell Backpack is could be better,3,No,6
1258,Tablet,Fashion,Dell,Dell Tablet is awesome performance,5,No,5
1259,Smartphone,Electronics,Boat,Boat Smartphone is decent performance,3,Yes,5
1260,Smartwatch,Fashion,Nike,Nike Smartwatch is bad experience,2,No,5
1261,Backpack,Accessories,Nike,Nike Backpack is okay for the price,3,Yes,7
1262,Tablet,Electronics,Adidas,Adidas Tablet is worth the price,5,Yes,6
1263,Tablet,Fashion,Dell,Dell Tablet is very disappointed,2,No,5
1264,Shoes,Electronics,HP,HP Shoes is cheap material,2,Yes,5
1265,Laptop,Electronics,Adidas,Adidas Laptop is bad experience,2,No,5
1266,Laptop,Electronics,Nike,Nike Laptop is could be better,3,Yes,6
1267,Smartphone,Fashion,Boat,Boat Smartphone is worth the price,5,Yes,6
1268,Shoes,Accessories,Nike,Nike Shoes is not bad,3,No,5
1269,Smartphone,Fashion,Nike,Nike Smartphone is highly recommended,5,No,5
1270,Tablet,Fashion,Sony,Sony Tablet is late delivery,1,Yes,5
1271,Smartwatch,Accessories,Dell,Dell Smartwatch is very good quality,5,No,6
1272,Smartwatch,Accessories,HP,HP Smartwatch is waste of money,2,No,6
1273,Smartphone,Electronics,Adidas,Adidas Smartphone is great value for money,5,Yes,7
1274,Backpack,Electronics,Adidas,Adidas Backpack is poor quality,2,No,5
1275,Backpack,Accessories,Samsung,Samsung Backpack is late delivery,2,Yes,5
1276,Camera,Electronics,HP,HP Camera is highly recommended,5,No,5
1277,Tablet,Fashion,Apple,Apple Tablet is fast delivery,4,No,5
1278,Laptop,Electronics,Sony,Sony Laptop is not bad,3,Yes,5
1279,Headphones,Electronics,Boat,Boat Headphones is great value for money,4,No,7
1280,Shoes,Fashion,Apple,Apple Shoes is bad experience,1,Yes,5
1281,Backpack,Fashion,HP,HP Backpack is poor quality,1,Yes,5
1282,Tablet,Fashion,Apple,Apple Tablet is highly recommended,5,Yes,5
1283,Camera,Electronics,Dell,Dell Camera is very good quality,5,No,6
1284,Tablet,Electronics,Nike,Nike Tablet is okay for the price,3,Yes,7
1285,Camera,Accessories,Boat,Boat Camera is great value for money,4,No,7
1286,Tablet,Accessories,Dell,Dell Tablet is decent performance,3,Yes,5
1287,Shoes,Fashion,Dell,Dell Shoes is average product,3,No,5
1288,Smartwatch,Accessories,Sony,Sony Smartwatch is not satisfied,2,No,5
1289,Laptop,Accessories,HP,HP Laptop is late delivery,1,Yes,5
1290,Shoes,Accessories,Apple,Apple Shoes is highly recommended,5,Yes,5
1291,Backpack,Electronics,Apple,Apple Backpack is late delivery,1,No,5
1292,Shoes,Accessories,Boat,Boat Shoes is cheap material,1,Yes,5
1293,Tablet,Fashion,HP,HP Tablet is poor quality,1,No,5
1294,Smartphone,Electronics,Nike,Nike Smartphone is fast delivery,4,Yes,5
1295,Tablet,Electronics,Apple,Apple Tablet is cheap material,2,Yes,5
1296,Headphones,Fashion,Dell,Dell Headphones is decent performance,3,Yes,5
1297,Headphones,Electronics,Nike,Nike Headphones is excellent product,4,No,5
1298,Shoes,Fashion,Sony,Sony Shoes is worth the price,4,No,6
1299,Smartwatch,Accessories,Dell,Dell Smartwatch is very good quality,4,Yes,6
1300,Laptop,Accessories,HP,HP Laptop is could be better,3,No,6
1301,Smartphone,Electronics,HP,HP Smartphone is poor quality,1,Yes,5
1302,Laptop,Fashion,Samsung,Samsung Laptop is bad experience,1,Yes,5
1303,Laptop,Electronics,Boat,Boat Laptop is awesome performance,4,Yes,5
1304,Smartphone,Accessories,HP,HP Smartphone is okay for the price,3,Yes,7
1305,Smartwatch,Fashion,HP,HP Smartwatch is very disappointed,1,Yes,5
1306,Backpack,Electronics,Adidas,Adidas Backpack is very good quality,4,Yes,6
1307,Camera,Fashion,Boat,Boat Camera is very disappointed,1,Yes,5
1308,Smartphone,Electronics,Apple,Apple Smartphone is loved it,5,No,5
1309,Headphones,Electronics,Nike,Nike Headphones is cheap material,1,No,5
1310,Headphones,Electronics,Adidas,Adidas Headphones is decent performance,3,No,5
1311,Laptop,Electronics,Adidas,Adidas Laptop is decent performance,3,No,5
1312,Smartwatch,Accessories,Samsung,Samsung Smartwatch is bad experience,1,Yes,5
1313,Smartwatch,Electronics,Apple,Apple Smartwatch is bad experience,2,Yes,5
1314,Smartwatch,Fashion,Sony,Sony Smartwatch is cheap material,2,Yes,5
1315,Smartwatch,Accessories,Dell,Dell Smartwatch is average product,3,No,5
1316,Smartphone,Accessories,HP,HP Smartphone is loved it,5,No,5
1317,Backpack,Electronics,Boat,Boat Backpack is very good quality,5,Yes,6
1318,Smartwatch,Accessories,HP,HP Smartwatch is okay for the price,3,No,7
1319,Laptop,Electronics,Dell,Dell Laptop is great value for money,4,Yes,7
1320,Headphones,Electronics,Apple,Apple Headphones is highly recommended,4,Yes,5
1321,Tablet,Electronics,Nike,Nike Tablet is worth the price,5,Yes,6
1322,Smartwatch,Fashion,Nike,Nike Smartwatch is fast delivery,4,No,5
1323,Shoes,Electronics,Dell,Dell Shoes is okay for the price,3,No,7
1324,Tablet,Fashion,Dell,Dell Tablet is late delivery,1,No,5
1325,Camera,Electronics,HP,HP Camera is great value for money,4,No,7
1326,Headphones,Fashion,Sony,Sony Headphones is could be better,3,No,6
1327,Shoes,Accessories,HP,HP Shoes is product stopped working,2,No,6
1328,Tablet,Electronics,Boat,Boat Tablet is awesome performance,4,Yes,5
1329,Tablet,Fashion,HP,HP Tablet is excellent product,5,No,5
1330,Camera,Fashion,Dell,Dell Camera is not bad,3,Yes,5
1331,Camera,Electronics,Sony,Sony Camera is poor quality,1,No,5
1332,Backpack,Accessories,Samsung,Samsung Backpack is very disappointed,2,No,5
1333,Tablet,Fashion,Samsung,Samsung Tablet is bad experience,1,Yes,5
1334,Shoes,Accessories,Dell,Dell Shoes is okay for the price,3,Yes,7
1335,Smartphone,Electronics,Apple,Apple Smartphone is bad experience,1,No,5
1336,Camera,Fashion,Sony,Sony Camera is waste of money,1,No,6
1337,Camera,Accessories,Nike,Nike Camera is not bad,3,No,5
1338,Laptop,Electronics,Adidas,Adidas Laptop is average product,3,No,5
1339,Camera,Electronics,Nike,Nike Camera is okay for the price,3,Yes,7
1340,Laptop,Accessories,HP,HP Laptop is poor quality,1,No,5
1341,Camera,Electronics,Sony,Sony Camera is not bad,3,No,5
1342,Tablet,Accessories,Sony,Sony Tablet is highly recommended,4,Yes,5
1343,Smartwatch,Accessories,Samsung,Samsung Smartwatch is bad experience,1,Yes,5
1344,Tablet,Accessories,Apple,Apple Tablet is loved it,5,Yes,5
1345,Camera,Fashion,Apple,Apple Camera is loved it,4,Yes,5
1346,Tablet,Accessories,Dell,Dell Tablet is poor quality,1,Yes,5
1347,Smartphone,Electronics,Samsung,Samsung Smartphone is excellent product,5,Yes,5
1348,Camera,Fashion,Nike,Nike Camera is average product,3,No,5
1349,Backpack,Fashion,Adidas,Adidas Backpack is late delivery,2,Yes,5
1350,Smartphone,Fashion,Adidas,Adidas Smartphone is late delivery,2,Yes,5
1351,Headphones,Accessories,Samsung,Samsung Headphones is great value for money,5,Yes,7
1352,Smartwatch,Fashion,Adidas,Adidas Smartwatch is not bad,3,No,5
1353,Smartwatch,Accessories,Samsung,Samsung Smartwatch is decent performance,3,No,5
1354,Backpack,Electronics,Dell,Dell Backpack is awesome performance,4,No,5
1355,Camera,Accessories,Dell,Dell Camera is waste of money,2,Yes,6
1356,Shoes,Accessories,Boat,Boat Shoes is decent performance,3,Yes,5
1357,Smartphone,Fashion,Sony,Sony Smartphone is could be better,3,Yes,6
1358,Tablet,Fashion,Apple,Apple Tablet is cheap material,1,Yes,5
1359,Laptop,Fashion,Apple,Apple Laptop is very good quality,4,Yes,6
1360,Shoes,Accessories,Boat,Boat Shoes is awesome performance,5,No,5
1361,Laptop,Accessories,Sony,Sony Laptop is decent performance,3,No,5
1362,Laptop,Fashion,Adidas,Adidas Laptop is awesome performance,4,No,5
1363,Camera,Electronics,Boat,Boat Camera is could be better,3,No,6
1364,Laptop,Fashion,Apple,Apple Laptop is loved it,4,Yes,5
1365,Backpack,Fashion,Sony,Sony Backpack is average product,3,No,5
1366,Shoes,Accessories,Samsung,Samsung Shoes is average product,3,Yes,5
1367,Backpack,Accessories,Sony,Sony Backpack is late delivery,2,Yes,5
1368,Tablet,Electronics,Adidas,Adidas Tablet is fast delivery,4,No,5
1369,Headphones,Electronics,Nike,Nike Headphones is great value for money,5,Yes,7
1370,Shoes,Fashion,Apple,Apple Shoes is not bad,3,No,5
1371,Tablet,Accessories,Nike,Nike Tablet is okay for the price,3,No,7
1372,Smartwatch,Accessories,Boat,Boat Smartwatch is awesome performance,4,Yes,5
1373,Shoes,Electronics,Sony,Sony Shoes is great value for money,5,No,7
1374,Backpack,Fashion,HP,HP Backpack is late delivery,2,Yes,5
1375,Shoes,Accessories,Boat,Boat Shoes is not bad,3,No,5
1376,Smartphone,Fashion,Nike,Nike Smartphone is highly recommended,5,Yes,5
1377,Tablet,Fashion,Dell,Dell Tablet is okay for the price,3,Yes,7
1378,Smartphone,Accessories,Adidas,Adidas Smartphone is very good quality,4,Yes,6
1379,Camera,Accessories,HP,HP Camera is okay for the price,3,Yes,7
1380,Tablet,Electronics,Sony,Sony Tablet is worth the price,5,Yes,6
1381,Camera,Accessories,Sony,Sony Camera is not bad,3,No,5
1382,Smartwatch,Fashion,HP,HP Smartwatch is excellent product,4,No,5
1383,Headphones,Accessories,HP,HP Headphones is could be better,3,Yes,6
1384,Tablet,Electronics,Adidas,Adidas Tablet is late delivery,2,Yes,5
1385,Tablet,Electronics,Boat,Boat Tablet is worth the price,4,No,6
1386,Camera,Accessories,Dell,Dell Camera is waste of money,1,No,6
1387,Backpack,Accessories,Apple,Apple Backpack is not satisfied,1,Yes,5
1388,Tablet,Accessories,Apple,Apple Tablet is poor quality,2,Yes,5
1389,Headphones,Accessories,Samsung,Samsung Headphones is worth the price,4,No,6
1390,Headphones,Accessories,Boat,Boat Headphones is waste of money,1,Yes,6
1391,Laptop,Accessories,Apple,Apple Laptop is loved it,4,No,5
1392,Smartphone,Fashion,Boat,Boat Smartphone is not satisfied,2,Yes,5
1393,Tablet,Accessories,Sony,Sony Tablet is not bad,3,No,5
1394,Backpack,Accessories,Boat,Boat Backpack is not bad,3,Yes,5
1395,Smartwatch,Electronics,Samsung,Samsung Smartwatch is average product,3,Yes,5
1396,Smartwatch,Fashion,Adidas,Adidas Smartwatch is bad experience,1,Yes,5
1397,Camera,Accessories,Apple,Apple Camera is could be better,3,No,6
1398,Camera,Electronics,Dell,Dell Camera is late delivery,1,No,5
1399,Headphones,Electronics,Boat,Boat Headphones is decent performance,3,No,5
1400,Backpack,Fashion,Sony,Sony Backpack is okay for the price,3,Yes,7
1401,Smartphone,Electronics,Boat,Boat Smartphone is late delivery,2,No,5
1402,Laptop,Accessories,Adidas,Adidas Laptop is worth the price,5,Yes,6
1403,Headphones,Fashion,Boat,Boat Headphones is very disappointed,2,Yes,5
1404,Camera,Electronics,Apple,Apple Camera is fast delivery,4,Yes,5
1405,Tablet,Accessories,Apple,Apple Tablet is not bad,3,No,5
1406,Shoes,Accessories,Nike,Nike Shoes is could be better,3,Yes,6
1407,Camera,Fashion,Sony,Sony Camera is highly recommended,5,No,5
1408,Smartphone,Accessories,Sony,Sony Smartphone is not satisfied,2,Yes,5
1409,Smartphone,Accessories,Adidas,Adidas Smartphone is fast delivery,5,Yes,5
1410,Camera,Electronics,Dell,Dell Camera is could be better,3,No,6
1411,Shoes,Accessories,HP,HP Shoes is cheap material,2,Yes,5
1412,Camera,Electronics,Adidas,Adidas Camera is waste of money,2,Yes,6
1413,Headphones,Electronics,Samsung,Samsung Headphones is very good quality,4,No,6
1414,Smartphone,Accessories,HP,HP Smartphone is decent performance,3,Yes,5
1415,Camera,Accessories,Samsung,Samsung Camera is cheap material,1,Yes,5
1416,Camera,Electronics,Adidas,Adidas Camera is average product,3,Yes,5
1417,Headphones,Electronics,Boat,Boat Headphones is decent performance,3,Yes,5
1418,Smartphone,Fashion,HP,HP Smartphone is not satisfied,2,No,5
1419,Backpack,Accessories,Boat,Boat Backpack is awesome performance,4,Yes,5
1420,Shoes,Electronics,Nike,Nike Shoes is product stopped working,2,Yes,6
1421,Camera,Fashion,Boat,Boat Camera is could be better,3,Yes,6
1422,Backpack,Accessories,Samsung,Samsung Backpack is cheap material,1,No,5
1423,Laptop,Fashion,Samsung,Samsung Laptop is product stopped working,2,Yes,6
1424,Laptop,Fashion,HP,HP Laptop is very disappointed,1,Yes,5
1425,Laptop,Electronics,Dell,Dell Laptop is highly recommended,5,Yes,5
1426,Smartwatch,Fashion,Dell,Dell Smartwatch is not bad,3,No,5
1427,Headphones,Electronics,Nike,Nike Headphones is very disappointed,2,No,5
1428,Headphones,Fashion,Sony,Sony Headphones is decent performance,3,No,5
1429,Laptop,Fashion,Boat,Boat Laptop is awesome performance,4,Yes,5
1430,Backpack,Electronics,Samsung,Samsung Backpack is fast delivery,5,Yes,5
1431,Camera,Accessories,Dell,Dell Camera is product stopped working,1,No,6
1432,Backpack,Accessories,HP,HP Backpack is okay for the price,3,No,7
1433,Smartphone,Electronics,Sony,Sony Smartphone is worth the price,4,No,6
1434,Smartwatch,Accessories,Samsung,Samsung Smartwatch is average product,3,No,5
1435,Tablet,Fashion,Nike,Nike Tablet is poor quality,2,No,5
1436,Headphones,Electronics,Sony,Sony Headphones is fast delivery,4,No,5
1437,Camera,Fashion,Boat,Boat Camera is loved it,4,Yes,5
1438,Headphones,Accessories,Boat,Boat Headphones is could be better,3,Yes,6
1439,Camera,Fashion,Samsung,Samsung Camera is worth the price,4,Yes,6
1440,Smartwatch,Electronics,Apple,Apple Smartwatch is fast delivery,4,No,5
1441,Smartwatch,Fashion,Adidas,Adidas Smartwatch is product stopped working,1,No,6
1442,Shoes,Fashion,Apple,Apple Shoes is fast delivery,4,No,5
1443,Smartwatch,Electronics,Adidas,Adidas Smartwatch is very disappointed,2,Yes,5
1444,Backpack,Fashion,Boat,Boat Backpack is excellent product,4,No,5
1445,Headphones,Fashion,Nike,Nike Headphones is waste of money,2,No,6
1446,Laptop,Accessories,Samsung,Samsung Laptop is product stopped working,1,Yes,6
1447,Backpack,Accessories,Boat,Boat Backpack is very disappointed,2,No,5
1448,Laptop,Accessories,Sony,Sony Laptop is fast delivery,4,Yes,5
1449,Tablet,Electronics,Apple,Apple Tablet is very good quality,4,No,6
1450,Headphones,Electronics,Samsung,Samsung Headphones is cheap material,1,Yes,5
1451,Backpack,Accessories,Dell,Dell Backpack is product stopped working,2,Yes,6
1452,Camera,Electronics,Samsung,Samsung Camera is waste of money,2,No,6
1453,Shoes,Accessories,Samsung,Samsung Shoes is okay for the price,3,Yes,7
1454,Camera,Accessories,Dell,Dell Camera is okay for the price,3,Yes,7
1455,Camera,Accessories,HP,HP Camera is great value for money,5,No,7
1456,Headphones,Accessories,Boat,Boat Headphones is highly recommended,4,Yes,5
1457,Shoes,Electronics,Nike,Nike Shoes is decent performance,3,No,5
1458,Laptop,Electronics,Sony,Sony Laptop is not bad,3,Yes,5
1459,Shoes,Accessories,Samsung,Samsung Shoes is okay for the price,3,Yes,7
1460,Smartphone,Electronics,Boat,Boat Smartphone is not satisfied,2,Yes,5
1461,Backpack,Accessories,Apple,Apple Backpack is awesome performance,5,No,5
1462,Camera,Fashion,Nike,Nike Camera is okay for the price,3,Yes,7
1463,Backpack,Accessories,Boat,Boat Backpack is average product,3,No,5
1464,Laptop,Accessories,HP,HP Laptop is loved it,4,No,5
1465,Smartwatch,Electronics,Dell,Dell Smartwatch is could be better,3,No,6
1466,Headphones,Electronics,Dell,Dell Headphones is bad experience,2,No,5
1467,Laptop,Electronics,Dell,Dell Laptop is not satisfied,2,No,5
1468,Tablet,Accessories,Sony,Sony Tablet is highly recommended,4,No,5
1469,Headphones,Accessories,HP,HP Headphones is loved it,4,Yes,5
1470,Camera,Fashion,Boat,Boat Camera is highly recommended,4,No,5
1471,Laptop,Fashion,HP,HP Laptop is highly recommended,4,Yes,5
1472,Headphones,Electronics,Boat,Boat Headphones is excellent product,4,No,5
1473,Laptop,Accessories,Adidas,Adidas Laptop is excellent product,4,Yes,5
1474,Tablet,Fashion,Sony,Sony Tablet is highly recommended,5,No,5
1475,Smartphone,Accessories,Nike,Nike Smartphone is not satisfied,1,Yes,5
1476,Shoes,Accessories,Apple,Apple Shoes is excellent product,4,No,5
1477,Smartphone,Fashion,Boat,Boat Smartphone is excellent product,4,No,5
1478,Smartwatch,Accessories,HP,HP Smartwatch is awesome performance,5,Yes,5
1479,Smartwatch,Fashion,Apple,Apple Smartwatch is not satisfied,1,No,5
1480,Backpack,Electronics,Apple,Apple Backpack is awesome performance,4,Yes,5
1481,Headphones,Electronics,HP,HP Headphones is fast delivery,5,No,5
1482,Backpack,Fashion,Apple,Apple Backpack is not bad,3,No,5
1483,Shoes,Electronics,Apple,Apple Shoes is not bad,3,Yes,5
1484,Backpack,Fashion,Sony,Sony Backpack is okay for the price,3,No,7
1485,Laptop,Accessories,Apple,Apple Laptop is decent performance,3,No,5
1486,Headphones,Fashion,Apple,Apple Headphones is not bad,3,Yes,5
1487,Backpack,Fashion,Dell,Dell Backpack is fast delivery,5,No,5
1488,Backpack,Accessories,Sony,Sony Backpack is decent performance,3,Yes,5
1489,Tablet,Fashion,Boat,Boat Tablet is late delivery,2,Yes,5
1490,Smartwatch,Electronics,Apple,Apple Smartwatch is decent performance,3,No,5
1491,Backpack,Electronics,Dell,Dell Backpack is very good quality,4,Yes,6
1492,Headphones,Fashion,Nike,Nike Headphones is awesome performance,5,Yes,5
1493,Smartwatch,Electronics,Boat,Boat Smartwatch is decent performance,3,Yes,5
1494,Laptop,Fashion,Sony,Sony Laptop is okay for the price,3,Yes,7
1495,Backpack,Accessories,Samsung,Samsung Backpack is decent performance,3,Yes,5
1496,Laptop,Accessories,Dell,Dell Laptop is could be better,3,Yes,6
1497,Headphones,Electronics,Apple,Apple Headphones is highly recommended,5,Yes,5
1498,Headphones,Accessories,Dell,Dell Headphones is fast delivery,4,Yes,5
1499,Shoes,Fashion,Dell,Dell Shoes is could be better,3,No,6
1500,Laptop,Electronics,Sony,Sony Laptop is poor quality,2,Yes,5
1501,Headphones,Fashion,Samsung,Samsung Headphones is okay for the price,3,No,7
1502,Shoes,Accessories,Nike,Nike Shoes is decent performance,3,Yes,5
1503,Laptop,Electronics,HP,HP Laptop is not satisfied,2,Yes,5
1504,Camera,Accessories,Sony,Sony Camera is poor quality,1,Yes,5
1505,Tablet,Accessories,Adidas,Adidas Tablet is decent performance,3,No,5
